#time	ya(t)	yb(t)
409.415000 60348646035884007424.000000 0.100000
409.420000 60378827903740125184.000000 0.100000
409.425000 60409024866303533056.000000 0.100000
409.430000 60439236931123470336.000000 0.100000
409.435000 60469464105752952832.000000 0.100000
409.440000 60499706397748781056.000000 0.100000
409.445000 60529963814671523840.000000 0.100000
409.450000 60560236364085534720.000000 0.100000
409.455000 60590524053558951936.000000 0.100000
409.460000 60620826890663698432.000000 0.100000
409.465000 60651144882975481856.000000 0.100000
409.470000 60681478038073802752.000000 0.100000
409.475000 60711826363541946368.000000 0.100000
409.480000 60742189866966999040.000000 0.100000
409.485000 60772568555939840000.000000 0.100000
409.490000 60802962438055133184.000000 0.100000
409.495000 60833371520911351808.000000 0.100000
409.500000 60863795812110770176.000000 0.100000
409.505000 60894235319259455488.000000 0.100000
409.510000 60924690049967292416.000000 0.100000
409.515000 60955160011847958528.000000 0.100000
409.520000 60985645212518940672.000000 0.100000
409.525000 61016145659601543168.000000 0.100000
409.530000 61046661360720879616.000000 0.100000
409.535000 61077192323505872896.000000 0.100000
409.540000 61107738555589263360.000000 0.100000
409.545000 61138300064607617024.000000 0.100000
409.550000 61168876858201300992.000000 0.100000
409.555000 61199468944014516224.000000 0.100000
409.560000 61230076329695289344.000000 0.100000
409.565000 61260699022895464448.000000 0.100000
409.570000 61291337031270711296.000000 0.100000
409.575000 61321990362480541696.000000 0.100000
409.580000 61352659024188276736.000000 0.100000
409.585000 61383343024061087744.000000 0.100000
409.590000 61414042369769971712.000000 0.100000
409.595000 61444757068989775872.000000 0.100000
409.600000 61475487129399164928.000000 0.100000
409.605000 61506232558680653824.000000 0.100000
409.610000 61536993364520607744.000000 0.100000
409.615000 61567769554609217536.000000 0.100000
409.620000 61598561136640540672.000000 0.100000
409.625000 61629368118312468480.000000 0.100000
409.630000 61660190507326742528.000000 0.100000
409.635000 61691028311388971008.000000 0.100000
409.640000 61721881538208595968.000000 0.100000
409.645000 61752750195498926080.000000 0.100000
409.650000 61783634290977128448.000000 0.100000
409.655000 61814533832364220416.000000 0.100000
409.660000 61845448827385094144.000000 0.100000
409.665000 61876379283768500224.000000 0.100000
